year,artist,songs,lyrics
2021,weeknd,saveyourtears,"Ooh Na-na, yeah  I saw you dancing in a crowded room (Uh) You look so happy when I'm not with you But then you saw me, caught you by surprise A single teardrop falling from your eye  I don't know why I run away I make you cry when I run away  You could've asked me why I broke your heart You could've told me that you fell apart But you walked past me like I wasn't there And just pretended like you didn't care  I don't know why I run away I make you cry when I run away  Take me back 'cause I wanna stay Save your tears for another Save your tears for another day Save your tears for another day (So)  I made you think that I would always stay I said some things that I should never say Yeah, I broke your heart like someone did to mine And now you won't love me for a second time  I don't know why I run away, oh, girl Said, I make you cry when I run away  Girl, take me back 'cause I wanna stay Save your tears for another I realize that I'm much too late And you deserve someone better Save your tears for another day (Oh yeah) Save your tears for another day (Yeah)  I don't know why I run away I'll make you cry when I run away  Save your tears for another day Ooh, girl, I said (Ah) Save your tears for another day (Ah)  Save your tears for another day (Ah) Save your tears for another day (Ah)"
2021,lilnasx,monterocallmebyyourname,"I caught it bad yesterday You hit me with a call to your place Ain't been out in a while anyway Was hopin' I could catch you throwin' smiles in my face Romantic talkin'? You don't even have to try You're cute enough to fuck with me tonight Lookin' at the table, all I see is weed and white Baby, you livin' the life, but nigga, you ain't livin' right  Cocaine and drinkin' with your friends You live in the dark, boy, I cannot pretend I'm not fazed, only here to sin If Eve ain't in your garden, you know that you can  Call me when you want, call me when you need Call me in the morning, I'll be on the way Call me when you want, call me when you need Call me out by your name, I'll be on the way like  Mmm, mmm, mmm Mmm, mmm, mmm  Ayy, ayy I wanna sell what you're buyin' I wanna feel on your ass in Hawaii I want that jet lag from fuckin' and flyin' Shoot a child in your mouth while I'm ridin' Oh, oh, oh, why me? A sign of the times every time that I speak A dime and a nine, it was mine every week What a time, an incline, God was shinin' on me Now I can't leave And now I'm actin' hella elite Never want the niggas that's in my league I wanna fuck the ones I envy, I envy  Cocaine and drinkin' with your friends You live in the dark, boy, I cannot pretend I'm not fazed, only here to sin If Eve ain't in your garden, you know that you can  Call me when you want, call me when you need Call me in the morning, I'll be on the way Call me when you want, call me when you need Call me out by your name, I'll be on the way like  Oh, call me by your name (Mmm, mmm, mmm) Tell me you love me in private Call me by your name (Mmm, mmm, mmm) I do not care if you lyin'  Well I'm just feelin', mm-uh I wanna get, mm-uh I'm in my, into my, uh I'm mm, mm I'm still, mm, mm-mm"
2021,dualipa,levitating,"If you wanna run away with me, I know a galaxy And I can take you for a ride I had a premonition that we fell into a rhythm Where the music don't stop for life Glitter in the sky, glitter in my eyes Shining just the way I like If you're feeling like you need a little bit of company You met me at the perfect time  You want me, I want you, baby My sugarboo, I'm levitating The Milky Way, we're renegading Yeah, yeah, yeah, yeah, yeah  I got you, moonlight, you're my starlight I need you all night, come on, dance with me I'm levitating You, moonlight, you're my starlight (You're the moonlight) I need you all night, come on, dance with me I'm levitating  I believe that you're for me, I feel it in our energy I see us written in the stars We can go wherever, so let's do it now or never Baby, nothing's ever, ever too far Glitter in the sky, glitter in our eyes Shining just the way we are I feel like we're forever every time we get together But whatever, let's get lost on Mars  You want me, I want you, baby My sugarboo, I'm levitating The Milky Way, we're renegading Yeah, yeah, yeah, yeah, yeah  I got you, moonlight, you're my starlight I need you all night, come on, dance with me I'm levitating You, moonlight, you're my starlight (You're the moonlight) I need you all night, come on, dance with me I'm levitating  You can fly away with me tonight You can fly away with me tonight Baby, let me take you for a ride Yeah, yeah, yeah, yeah, yeah I'm levitating (Woo) You can fly away with me tonight You can fly away with me tonight Baby, let me take you for a ride Yeah, yeah, yeah, yeah, yeah (Woo)  My love is like a rocket, watch it blast off And I'm feeling so electric, dance my ass off And even if I wanted to, I can't stop Yeah, yeah, yeah, yeah, yeah My love is like a rocket, watch it blast off And I'm feeling so electric, dance my ass off And even if I wanted to, I can't stop Yeah, yeah, yeah, yeah, yeah  You want me, I want you, baby My sugarboo, I'm levitating The Milky Way, we're renegading  I got you (Yeah), moonlight, you're my starlight I need you all night (All night), come on, dance with me I'm levitating (Woo)  You can fly away with me tonight (Tonight) You can fly away with me tonight Baby, let me take you for a ride Yeah, yeah, yeah, yeah, yeah (Take you for a ride) I'm levitating (Woo) You can fly away with me tonight (Tonight) You can fly away with me tonight Baby, let me take you for a ride Yeah, yeah, yeah, yeah, yeah (Let me take you for a ride)  I got you, moonlight, you're my starlight (You are my starlight) I need you all night, come on, dance with me (Come on, dance with me) I'm levitating You, moonlight, you're my starlight (You're the moonlight) I need you all night, come on, dance with me I'm levitating"
2021,24kgoldn,mood,"Why you always in a mood? Fuckin 'round, actin' brand new I ain't tryna tell you what to do But try to play it cool Baby, I ain't playing by your rules Everything look better with a view Why you always in a mood? Fuckin 'round, actin' brand new I ain't tryna tell you what to do But try to play it cool Baby, I ain't playing by your rules Everything look better with a view   I could never get attached When I start to feel, I unattach Somehow I always end up feeling bad Baby, I am not your dad, it's not all you want from me I just want your company Girl, it's obvious, elephant in the room And we're a part of it, don't act so confused And you love startin' it, now I'm in a mood Now we're arguin' in my bedroom  We play games of love to avoid the depression We've been here before And I won't be your victim   Why you always in a mood? Fuckin 'round, actin' brand new I ain't tryna tell you what to do But try to play it cool Baby, I ain't playing by your rules Everything look better with a view Why you always in a mood? Fuckin 'round, actin' brand new I ain't tryna tell you what to do But try to play it cool Baby, I ain't playing by your rules Everything look better with a view  So why you tryin' to fake your love on the regular When you could be blowin' up just like my cellular I won't ever let a shorty go and set me up Only thing I need to know is if you wet enough I'm talking slick back, kick back, gang sippin' forties You keep playing, not another day with you shorty Mismatched fits, that was way before you know me Got a lot of love, well you better save it for me   We play games of love to avoid the depression We've been here before And I won't be your victim   Why you always in a mood? Fuckin 'round, actin' brand new I ain't tryna tell you what to do But try to play it cool Baby, I ain't playing by your rules Everything look better with a view Why you always in a mood? Fuckin 'round, actin' brand new I ain't tryna tell you what to do But try to play it cool Baby, I ain't playing by your rules Everything look better with a view"
2021,justinbieber,peaches," I got my peaches out in Georgia (Oh, yeah, shit) I get my weed from California (That's that shit) I took my chick up to the North, yeah (Badass bitch) I get my light right from the source, yeah (Yeah, that's it)  And I say, oh (Oh) The way I breathe you in (In) It's the texture of your skin I wanna wrap my arms around you, baby Never let you go, oh And I say, oh There's nothing like your touch It's the way you lift me up, yeah And I'll be right here with you 'til the end of time  I got my peaches out in Georgia (Oh, yeah, shit) I get my weed from California (That's that shit) I took my chick up to the North, yeah (Badass bitch) I get my light right from the source, yeah (Yeah, that's it)  You ain't sure yet But I'm for ya All I can want, all I can wish for Nights alone that we miss more And days we save as souvenirs There's no time, I wanna make more time And give you my whole life I left my girl, I'm in Mallorca Hate to leave her, call it torture Remember when I couldn't hold her Left her baggage for Rimowa  I got my peaches out in Georgia (Oh, yeah, shit) I get my weed from California (That's that shit) I took my chick up to the North, yeah (Badass bitch) I get my light right from the source, yeah (Yeah, that's it)   I get the feeling, so I'm sure (Sure) Hand in my hand because I'm yours, I can't I can't pretend, I can't ignore, you're right for me Don't think you wanna know just where I've been, oh Done bein' distracted The one I need is right in my arms (Oh) Your kisses taste the sweetest with mine And I'll be right here with you 'til the end of time   I got my peaches out in Georgia (Oh, yeah, shit) I get my weed from California (That's that shit) I took my chick up to the North, yeah (Badass bitch) I get my light right from the source, yeah (Yeah, that's it)  I got my peaches out in Georgia (Oh, yeah, shit) I get my weed from California (That's that shit) I took my chick up to the North, yeah (Badass bitch) (I get my light right from the source, yeah, yeah, that's it)  I got my peaches out in Georgia (Oh, yeah, shit) I get my weed from California (That's that shit) I took my chick up to the North, yeah (Badass bitch) I get my light right from the source, yeah (Yeah, that's it)  I got my peaches out in Georgia (Oh, yeah, shit) I get my weed from California (That's that shit) I took my chick up to the North, yeah (Badass bitch) I get my light right from the source, yeah (Yeah, that's it)"
2021,dojacat,kissmemore,"We hug and yes, we make love And always just say ""Goodnight"" (La-la-la-la-la) And we cuddle, sure I do love it But I need your lips on mine  Can you kiss me more? We're so young, boy We ain't got nothin' to lose, oh oh It's just principle Baby, hold me 'Cause I like the way you groove, oh oh  Boy, you write your name, I can do the same Ooh, I love the taste, oh-la-la-la-la-la All on my tongue, I want it Boy, you write your name, I can do the same Ooh, I love the taste, oh-la-la-la-la-la All on my tongue, I want it  I, I feel like fuckin' something But we could be corny, fuck it Sugar, I ain't no dummy-dummy I like to say, what if, but if We could kiss and just cut the rubbish Then I might be onto somethin' I ain't givin' you one in public I'm givin' you hundreds, fuck it Somethin' we just gotta get into Sign first, middle, last, on the wisdom tooth Niggas wishin' that the pussy was a kissin' booth Taste breakfast, lunch and gin and juice And that dinner just like dessert too And when we French, refresh gimme too When I bite that lip, come get me too He want lipstick, lipgloss, hickeys too, uh  Can you kiss me more? We're so young, boy We ain't got nothin' to lose, oh oh It's just principle Baby, hold me 'Cause I like the way you groove, oh oh  Boy, you write your name, I can do the same Ooh, I love the taste, oh-la-la-la-la-la All on my tongue, I want it Boy, you write your name, I can do the same Ooh, I love the taste, oh-la-la-la-la-la All on my tongue, I want it  Say give me a buck, need that gushy stuff Push the limit, no you ain't good enough All your niggas say that you lost without me All my bitches feel like I dodged the county Fuckin' with you feel like jail, nigga I can't even exhale, nigga Pussy like holy grail, you know that You gon' make me need bail, you know that Caught dippin' with your friend You ain't even half man, lyin' on ya , you know that Got me a bag full of brick, you know that Control, don't slow the pace if I throw back All this ass for real (Ah) Drama make you feel (Ah) Fantasy and whip appeal Is all I can give you  Can you kiss me more? We're so young, boy We ain't got nothin' to lose, oh oh It's just principle Baby, hold me 'Cause I like the way you groove, oh oh Oh, darling  Boy, you write your name, I can do the same Ooh, I love the taste, oh-la-la-la-la-la All on my tongue, I want it Boy, you write your name, I can do the same Ooh, I love the taste, oh-la-la-la-la-la All on my tongue, I want it"
2021,silksonic,leavethedooropen,"Say baby, say baby, say baby  What you doin'? (What you doin'?) Where you at? (Where you at?) Oh, you got plans? (You got plans?) Don't say that (Shut yo' trap)  I'm sippin' wine (Sip, sip) In a robe (Drip, drip) I look too good (Look too good) To be alone (Woohoo)  My house clean, uh (House clean) My pool warm (Pool warm) Just shaved (Smooth like a newborn)  We should be dancing, romancing, in the east wing And the west wing of this mansion, what's happenin'?  I ain't playin' no games, every word That I say is coming straight from the heart, uh So if you tryna lay in these arms  I'ma leave the door open (I'ma leave the door open) I'ma leave the door open, girl (I'ma leave the door open, hopin')  That you feel the way I feel And you want me like I want you tonight, baby Tell me that you're coming through  Ooh, you're so sweet (So sweet) So tight (So tight) I won't bite (Uh-huh) Unless you like (Unless you like)  If you smoke (What you smoke?) I got the haze (Purple haze) And if you're hungry, girl I got filets (Wohoo)  Ooh baby, don't keep me (Waiting) There's so much love we could be making (Shamon)  I'm talking kissing Cuddling Rose petals in the bathtub, girl let's jump in It's bubblin'  I ain't playin' no games, every word That I say is coming straight from the heart, uh So (If you tryna lay in these arms) If ya' Tryna Lay in these arms  I'ma leave the door open (I'ma leave the door open) I'ma leave the door open, girl (I'ma leave the door open, hopin') Ooh-ooh  That you feel the way I feel And you want me like I want you tonight, baby Tell me that you're coming through (C'mon girl)  La, la, la, la-la-la-la I need you baby  La, la, la, la-la-la-la I got to see you baby  La, la, la, la-la-la-la Girl, I'm tryna give you this Ah  Hey, hey I'ma leave my door open, baby (I'ma leave the door open)  I'ma leave I'ma leave my door open, girl (I'ma leave the door open, hopin') And I'm hopin'  Hopin', that you feel the way I feel And you want me like I want you tonight, baby Tell me that you're coming through, woo  (La, la, la, la-la-la-la) Tell me (Tell me that you're coming through)  Woo, woo-woo, woo, woo-woo, woo, woo-woo Woo, woo-woo, woo, woo-woo, woo, woo-woo  (La, la, la, la-la-la-la) La, la, la, la-la (Tell me that you're coming through)  Girl, I'm here just waiting for you (Ay) Come on over, I'll adore you (Girl, gotta know) (La, la, la, la-la-la-la) I'm waiting, waiting, waiting for you  (Tell me that you're coming through) Girl, I'm here just waiting for you Come on over, I'll adore you"
2022,kidlaroi,stay,I do the same thing I told you that I never would I told you I'd change even when I knew I never could Know that I can't find nobody else as good as you I need you to stay need you to stay hey (Oh) I get drunk wake up I'm wasted still I realize the time that I wasted here I feel like you can't feel the way I feel Oh I'll be fucked up if you can't be right here Oh ooh-whoa (Oh ooh-whoa ooh-whoa) Oh ooh-whoa (Oh ooh-whoa ooh-whoa) Oh ooh-whoa (Oh ooh-whoa ooh-whoa) Oh I'll be fucked up if you can't be right here I do the same thing I told you that I never would I told you I'd change even when I knew I never could Know that I can't find nobody else as good as you I need you to stay need you to stay hey I do the same thing I told you that I never would I told you I'd change even when I knew I never could Know that I can't find nobody else as good as you I need you to stay need you to stay hey When I'm away from you I miss your touch (Ooh) You're the reason I believe in love It's been difficult for me to trust (Ooh) And I'm afraid that I'ma fuck it up Ain't no way that I can leave you stranded 'Cause you ain't never left me empty-handed And you know that I know that I can't live without you So baby stay Oh ooh-whoa (Oh ooh-whoa ooh-whoa) Oh ooh-whoa (Oh ooh-whoa ooh-whoa) Oh ooh-whoa (Oh ooh-whoa ooh-whoa) I'll be fucked up if you can't be right here I do the same thing I told you that I never would I told you I'd change even when I knew I never could Know that I can't find nobody else as good as you I need you to stay need you to stay hey I do the same thing I told you that I never would I told you I'd change even when I knew I never could Know that I can't find nobody else as good as you I need you to stay need you to stay hey Whoa-oh I need you to stay need you to stay hey
2022,kodakblack,supergremlin,"When we could be superstars We been rather wreckin' cars (Ayy, bro, is that Jambo?) What is at stakes for us? Kickin' off power mirrors Yeah, we could be superstars But I'm pretty sure our time is up And so we fell off the spinning tops Don't know, maybe for trial (ATL Jacob) But way more error (ATL Jacob)  Say you my nigga, I'ma be your killer Nobody gon' play with you when I'm with you Go against any nigga, like fuck this glitter Skeet off third, I'm busy I put it in for you, I spin for you Whatever you with, I'm with it How you gon' cross a nigga that was rockin' with you? I got you lit in the city I been multitaskin' Rappin' and bein' a daddy to my lil' children I been standin' on business And spinnin', and spinnin', and spinnin' until I'm dizzy I do all the smackin' You ain't never stepped or helped with none of this killin' You doin' a lot of cappin' Watch when I catch you, I'ma whack you in front of the witness  Damn, my nigga, you trippin' We could've been superstars Remember when we was jackin' cars Now, it's not safe for you You switched like a pussy, lil' bitch Damn, my nigga, you trippin' We could've been superstars Can't help it, now I'm reminiscing Remember when we was jackin' cars Now, you better keep your distance Cause it's not safe for you You switched like a pussy, lil' bitch  Trackhawk with the kit Snatch off on the bitch when I slide Nightlight on the blick Bet I'm on my shit when I'm outside Zoe done ran down Caught him pants down, nigga, you shitted I knew the Perc' was fake But I still ate it cause I'm a gremlin Yeah, Kutthroat Businezz, KTB Backdoor wide open Wait till my sniper get out All you niggas gon' die, time rollin' Bustin' on my opponent, no half-steppin' I'm crushin' my opps totally We was just broke with no motion Sleepin' on sofas, creepin' in houses like roaches I done went cages, to stages, to cages Now free me, baby, can't keep me, baby I beat them cases, they already hate When they gon' want me dead when I'm on probation Oh, y'all think lil' Yak retarded? Y'all ain't seen none yet, I promise Niggas can't take me, niggas can't guard me I be on a fuck nigga ass like Charmin AK, twenty-inch carbon  We could've been superstars Remember when we was jackin' cars Now, it's not safe for you You switched like a pussy, lil' bitch Damn, my nigga, you trippin' We could've been superstars Can't help it, now I'm reminiscing Remember when we was jackin' cars Now, you better keep your distance Cause it's not safe for you You switched like a pussy, lil' bitch  Trackhawk with the kit Snatch off on the bitch when I slide Nightlight on the blick Bet I'm on my shit when I'm outside Zoe done ran down Caught him pants down, nigga, you shitted I knew the Perc' was fake But I still ate it cause I'm a gremlin  Yes Yeah, we could be superstars (Super Gremlin) But I'm pretty sure our time is up (Now your time is up) And so we fell off the spinning tops Don't know, maybe for trial But way more error (Come on)  I ain't slimy, I'm grimy And the way you put it, I'm SG with it I'm Super Gremlin Snatch and grab Sneak and geek Sniper Gang Trust Nightmare, baby, you know I I bet you always see me in your dream Glee"
2022,glassanimals,heatwaves,"Last night, all I think about is you Don't stop, baby, you can walk through Don't want, baby, think about you You know that I'm never gonna lose  Road shimmer wigglin' the vision Heat, heat waves, I'm swimmin' in a mirror Road shimmer wigglin' the vision Heat, heat waves, I'm swimmin' in a—  Sometimes, all I think about is you Late nights in the middle of June Heat waves been fakin' me out Can't make you happier now Sometimes, all I think about is you Late nights in the middle of June Heat waves been fakin' me out Can't make you happier now  Usually I put somethin' on TV So we never think about you and me But today I see our reflections clearly In Hollywood, layin' on the screen You just need a better life than this You need somethin' I can never give Fake water all across the road It's gone now, the night has come, but  Sometimes all I think about is you Late nights in the middle of June Heat waves been fakin' me out Can't make you happier now  You can't fight it, you can't breathe You say somethin' so lovin', but Now I gotta let you go You'll be better off in someone new I don't wanna be alone You know it hurts me too You look so broken when you cry One more and then I'll say goodbye  Sometimes, all I think about is you Late nights in the middle of June Heat waves been fakin' me out Can't make you happier now Sometimes, all I think about is you Late nights in the middle of June Heat waves been fakin' me out Can't make you happier now  I just wonder what you're dreamin' of When you sleep and smile so comfortable I just wish that I could give you that That look that's perfectly un-sad Sometimes, all I think about is you Late nights in the middle of June Heat waves been fakin' me out Heat waves been fakin' me out  Sometimes, all I think about is you Late nights in the middle of June Heat waves been fakin' me out Can't make you happier now Sometimes, all I think about is you Late nights in the middle of June Heat waves been fakin' me out Can't make you happier now  Road shimmer wigglin' the vision Heat, heat waves, I'm swimmin' in a mirror Road shimmer wigglin' the vision Heat, heat waves, I'm swimmin' in a mirror"
2022,harrystyles,asitwas,"Come on, Harry, we wanna say goodnight to you  Holdin' me back Gravity's holdin' me back I want you to hold out the palm of your hand Why don't we leave it at that? Nothin' to say When everything gets in the way Seems you cannot be replaced And I'm the one who will stay, oh-oh-oh  In this world, it's just us You know it's not the same as it was In this world, it's just us You know it's not the same as it was As it was, as it was You know it's not the same  Answer the phone ""Harry, you're no good alone Why are you sitting at home on the floor? What kind of pills are you on?"" Ringin' the bell And nobody's coming to help Your daddy lives by himself He just wants to know that you're well, oh-oh-oh  In this world, it's just us You know it's not the same as it was In this world, it's just us You know it's not the same as it was As it was, as it was You know it's not the same  Go home, get ahead, light-speed internet I don't wanna talk about the way that it was Leave America, two kids follow her I don't wanna talk about who's doin' it first  (Hey) As it was You know it's not the same as it was As it was, as it was"
2022,justinbieber,ghost,"Youngblood thinks there's always tomorrow I miss your touch some nights when I'm hollow I know you crossed a bridge that I can't follow Since the love that you left is all that I get, I want you to know  That if I can't be close to you, I'll settle for the ghost of you I miss you more than life (More than life) And if you can't be next to me, your memory is ecstasy I miss you more than life, I miss you more than life  Youngblood thinks there's always tomorrow I need more time, but time can't be borrowed I'd leave it all behind if I could follow Since the love that you left is all that I get, I want you to know  That if I can't be close to you, I'll settle for the ghost of you I miss you more than life (Yeah) And if you can't be next to me, your memory is ecstasy (Oh) I miss you more than life, I miss you more than life  Woah-oh-oh-oh Na-na-na More than life (Oh)  So if I can't get close to you, I'll settle for the ghost of you I miss you more than life And if you can't be next to me, your memory is ecstasy I miss you more than life, I miss you more than life"
2022,adele,easyonme,"There ain't no gold in this river That I've been washing my hands in forever I know there is hope in these waters But I can't bring myself to swim When I am drowning in this silence Baby, let me in  Go easy on me, baby I was still a child Didn't get the chance to Feel the world around me I had no time to choose what I chose to do So go easy on me  There ain't no room for things to change When we are both so deeply stuck in our ways You can't deny how hard I have tried I changed who I was to put you both first But now I give up  Go easy on me, baby I was still a child Didn't get the chance to Feel the world around me Had no time to choose what I chose to do So go easy on me  I had good intentions And the highest hopes But I know right now It probably doesn't even show  Go easy on me, baby I was still a child I didn't get the chance to Feel the world around me I had no time to choose what I chose to do So go easy on me"
2022,edsheeran,shivers,"I took an arrow to the heart I never kissed a mouth that tastes like yours Strawberries and then something more Ooh yeah, I want it all  Lipstick on my guitar Fill up the engine, we can drive real far Go dancing underneath the stars Ooh yeah, I want it all  Mmm, you got me feeling like  I wanna be that guy I wanna kiss your eyes I wanna drink that smile I wanna feel like I Like my soul's on fire I wanna stay up all day and all night Yeah, you got me singing like  Ooh, I love it when you do it like that And when you're close up Give me the shivers Oh baby, you wanna dance till the sunlight cracks And when they say the party's over then we'll bring it right back  And we'll say Ooh, I love it when you do it like that And when you're close up Give me the shivers Oh baby, you wanna dance till the sunlight cracks And when they say the party's over then we'll bring it right back  Into the car On the backseat in the moonlit dark Wrap me up between your legs and arms Ooh, I can't get enough  You know you could tear me apart Put me back together and take my heart I never thought that I could love this hard Ooh, I can't get enough  Mmm, you got me feeling like  I wanna be that guy I wanna kiss your eyes I wanna drink that smile I wanna feel like I Like my soul's on fire I wanna stay up all day and all night Yeah, you got me singing like  Ooh, I love it when you do it like that And when you're close up Give me the shivers Oh baby, you wanna dance till the sunlight cracks And when they say the party's over then we'll bring it right back  And we'll say Ooh, I love it when you do it like that And when you're close up Give me the shivers Oh baby, you wanna dance till the sunlight cracks And when they say the party's over then we'll bring it right back  Baby, you burn so hot You make me shiver with the fire you got This thing we started, I don't want it to stop You know you make me shiver-er-er  Baby, you burn so hot You make me shiver with the fire you got This thing we started, I don't want it to stop You know you make me shiver  Yeah, you got me singing like  Ooh, I love it when you do it like that And when you're close up Give me the shivers Oh baby, you wanna dance till the sunlight cracks And when they say the party's over then we'll bring it right back  (Oh no) And we'll say Ooh, I love it when you do it like that And when you're close up Give me the shivers Oh baby, you wanna dance till the sunlight cracks And when they say the party's over then we'll bring it right back, hey"
2022,jackharlow,firstclass,"I been a (G) Throw up the (L) Sex in the (A-M) Uh-huh (O-R-O-U-S, yeah) And I could put you in (First class up in the sky) I could put you in (First class up in the s-, up-up in the s-)  I been a (G) Throw up the (L) Sex in the (A-M) Uh-huh (O-R-O-U-S, yeah) And I could put you in (First class up in the sky) I could put you in (First class up in the s-, up-up in the s-)  I can see the whole city from this balcony Back in 2019, I was outside freely But now they got it out for me I don't care what frat that you was in, you came out for me Keep dreamin', pineapple juice like it was sweet, sweet, sweet (Seemin') I know what they like, so I just keep cheesin' Hard drive full of heat-seekin' Tryna come the same day as Jack? Rethink it You don't need Givenchy, you need Jesus Why do y'all sleep on me? I need reasons  Uh, I got plaques in the mail, peak season Shoutout to my UPS workers makin' sure I receive 'em You can do it, too, believe it  I been a (G) Throw up the (L) Sex in the (A-M) Uh-huh (O-R-O-U-S, yeah) And I could put you in (First class up in the sky) I could put you in (First class up in the s-, up-up in the s-)  (Are you ready?) Yes I am  They say you a superstar now, damn, I guess I am You might be the man, well, that's unless I am Okay, I'll confess, I am ""Go ahead and get undressed"", ""I am"" ""Okay, cool, you on Sunset? "", ""I am"" I'm 'bout to slide, okay, I'm outside, okay This lifestyle don't got many downsides 'Cept for the lack of time I get 'round my Family, makin' sure they never downsize I got visions of my mom saying, ""Wait, this house mine?"" Can't lie, I'm on Angus Cloud nine I got him on the bandwagon now, 'bout time I ain't even got no downtime Every time I speak, she say, ""Yeah, that sounds fine""  I been a (G) Throw up the (L) Sex in the (A-M) Uh-huh (O-R-O-U-S, yeah) And I could put you in (First class up in the sky) I could put you in (First class up in the s-, up-up in the s-)  I been a (G) Throw up the (L) Sex in the (A-M) Uh-huh (O-R-O-U-S, yeah) And I could put you in (First class up in the sky) I could put you in (First class)"
2022,eltonjohn,coldheartpnauremix,"(Oh) (You're my cold heart) (Oh)   It's a human sign When things go wrong When the scent of her lingers And temptation's strong  Cold, cold heart Hard done by you (Oh) Some things lookin' better, baby Just passin' through (No, no, no, no, no)   And I think it's gonna be a long, long time 'Til touchdown brings me 'round again to find I'm not the man they think I am at home Oh no, no, no And this is what I should have said Well, I thought it, but I kept it hid   Cold, cold heart Hard done by you (Oh) Some things lookin' better, baby Just passin' through (No, no, no, no, no)   And I think it's gonna be a long, long time 'Til touchdown brings me 'round again to find I'm not the man they think I am at home Oh no, no, no (No, no, no, no, no) And this is what I should have said Well, I thought it, but I kept it hid   Cold, cold heart (Oh) Hard done by you Some things lookin' better, baby (Oh) Just passin' through (No, no, no, no, no)   And I think it's gonna be a long, long time 'Til touchdown brings me 'round again to find I'm not the man they think I am at home Oh no, no, no (No, no, no, no, no) And this is what I should have said (And I think it's gonna be a long, long time) ('Til touchdown brings me 'round again to find) Well, I thought it, but I kept it hid (I'm not the man they think I am at home) (Oh, no, no, no) (No, no, no, no, no)  Shoorah (Oh) Shoorah Shoorah (Oh) Shoorah (No, no, no, no, no)"
2022,latto,bigenergy,(Got that real big energy) Hey daddy When you gonna stop playin' Bad bitch I could be your fantasy I can tell you got big dick energy It ain't too many niggas that can handle me But I might let you try it off the Hennessy Make 'em sang to this pussy like a melody And if your bitch ain't right I got the remedy It ain't too many niggas that can handle me Bad bitch I could be your fantasy Tell me how you want it 321 and I'm on it Feel good don't it Hood bitch Fuck you in a bonnet I'mma bust it on the pole like Onyx I'm just being honest Pussy juicy Minute Maid But can't do it one minute mayne Not a side or a main I'm the only bitch he entertain Spendin' his Mine in the bank I like what I see A boss like you need a boss like me Daddy from the streets So he move low-key Tryna rock that mic like karaoke On the count of three Bad bitches get money Broke niggas to the left we don't want it I'm the one you bitches hate But they can't get past Pretty face no waist And a big ol' ass (ha) Bad bitch I could be your fantasy I can tell you got big dick energy It ain't too many niggas that can handle me But I might let you try it off the Hennessy Make 'em sang to this pussy like a melody And if your bitch ain't right I got the remedy It ain't too many niggas that can handle me Bad bitch I could be your fantasy Got that real big energy Got that big big energy Got that real big energy Got that big big energy Yeah Tell me how you want it 321 camera rolling Do it slow motion Real bitch Them other hoes phoney All that big talk Latto put 'em on it I'm just being honest Lingerie dolce Blindfold Tie me to the bed while we role-play Can't skip foreplay Kill the pussy cold case I'm a boss bitch But tonight we do it your way On the count of three Bad bitches get money Broke niggas to the left we don't want it If you ever see me broke I'm prolly rockin' a cast Pretty face no waist With a big ol' bag (ha) Bad bitch I could be your fantasy I can tell you got big dick energy It ain't too many niggas that can handle me But I might let you try it off the Hennessy Make 'em sang to this pussy like a melody And if your bitch ain't right I got the remedy It ain't too many niggas that can handle me Bad bitch I could be your fantasy Got that real big energy Got that big big energy Gotthat real big energy Got that big big energy
2023,metroboomin,creepin,"Ooh, ooh-ooh Ooh-ooh-ooh, ooh, ooh-ooh (Just can't believe this, man) (Metro Boomin want some more, nigga)  Somebody said they saw you The person you were kissing wasn't me And I would never ask you I just kept it to myself  I don't wanna know If you're playin' me, keep it on the low 'Cause my heart can't take it anymore And if you're creepin', please, don't let it show Oh, baby, I don't wanna know Oh-oh, oh-oh, ooh-woah Oh-oh, oh-oh, oh-oh  Oh, yeah I think about it when I hold you When lookin' in your eyes, I can't believe And I don't need to know the truth Baby, keep it to yourself  I don't wanna know If you're playin' me, keep it on the low 'Cause my heart can't take it anymore And if you're creepin', please, don't let it show Oh, baby, I don't wanna know  Did he touch you better than me? (Touch you better than me) Did he watch you fall asleep? (Watch you fall asleep) Did you show him all those things, that you used to do to me? If you're better off that way (Better off that way) There ain't more that I can say (More that I can say) Just go on and do your thing and don't come back to me Ooh, ooh-ooh Ooh-ooh-ooh, ooh-ooh, ooh-ooh  Woah, woah, woah, 21 Had me crushin', I was cuffin' like the precinct How you go from housewife to a sneaky link? Got you riding 'round in all type of Benzes and Rovers Girl, you used to ride in the rinky dink I'm the one put you in Eliantte (On God) Fashion Nova model, I put you on the runway (On God) You was rockin' coach bags, got you Chane'-ne' Side bitch in Fresco, I call her my baby (21) I got a girl but I still feel alone (On God) If you playin' me that mean my home ain't home (On God) Havin' nightmares of goin' through your phone (21) Can't even record, you got me out my zone  I don't wanna know If you're playin' me, keep it on the low 'Cause my heart can't take it anymore And if you're creepin', please, don't let it show Oh, baby, I don't wanna know If you're playin' me, keep it on the low 'Cause my heart can't take it anymore And if you're creepin', please, don't let it show Oh, baby, I don't wanna know  If you creepin', just don't let me find out (On God) Get a hotel, never bring 'em to the house (On God) If you're better off that way Baby, all that I can say If you're gonna do your thing then don't come back to me"
